EOD,From Time,To time,Job name,,
230908,2023-09-09 00:22:34,2023-09-09 00:22:34,CMP600RA  ,,
230907,2023-09-08 00:44:32,2023-09-08 00:44:32,CMP600RA  ,,
230906,2023-09-07 00:28:15,2023-09-07 00:28:15,CMP600RA  ,,
230905,2023-09-06 00:40:19,2023-09-06 00:40:20,CMP600RA  ,,
230904,2023-09-05 00:35:45,2023-09-05 00:35:45,CMP600RA  ,,
230903,2023-09-04 00:53:25,2023-09-04 00:53:26,CMP600RA  ,,
230902,2023-09-03 00:48:43,2023-09-03 00:48:43,CMP600RA  ,,
230901,2023-09-02 00:53:26,2023-09-02 00:53:26,CMP600RA  ,,
230831,2023-09-01 00:35:25,2023-09-01 00:35:25,CMP600RA  ,,
230830,2023-08-31 00:36:55,2023-08-31 00:36:55,CMP600RA  ,,
230829,2023-08-30 00:49:54,2023-08-30 00:49:54,CMP600RA  ,,
230828,2023-08-29 00:50:47,2023-08-29 00:50:47,CMP600RA  ,,
230827,2023-08-28 00:49:39,2023-08-28 00:49:40,CMP600RA  ,,
230826,2023-08-27 00:39:46,2023-08-27 00:39:46,CMP600RA  ,,
230825,2023-08-26 00:23:41,2023-08-26 00:23:41,CMP600RA  ,,
230824,2023-08-25 00:41:49,2023-08-25 00:41:49,CMP600RA  ,,
230823,2023-08-24 00:54:51,2023-08-24 00:54:51,CMP600RA  ,,
230822,2023-08-23 00:23:07,2023-08-23 00:23:07,CMP600RA  ,,
230821,2023-08-22 00:27:54,2023-08-22 00:27:54,CMP600RA  ,,
230820,2023-08-21 00:22:51,2023-08-21 00:22:51,CMP600RA  ,,
230819,2023-08-20 00:48:31,2023-08-20 00:48:31,CMP600RA  ,,
230818,2023-08-19 00:34:44,2023-08-19 00:34:44,CMP600RA  ,,
230817,2023-08-18 00:28:36,2023-08-18 00:28:37,CMP600RA  ,,
230816,2023-08-17 00:29:43,2023-08-17 00:29:43,CMP600RA  ,,
230815,2023-08-16 00:41:31,2023-08-16 00:41:31,CMP600RA  ,,
230814,2023-08-15 00:38:14,2023-08-15 00:38:14,CMP600RA  ,,
230813,2023-08-14 00:23:37,2023-08-14 00:23:38,CMP600RA  ,,
230812,2023-08-13 01:20:07,2023-08-13 01:20:07,CMP600RA  ,,
230811,2023-08-12 00:26:21,2023-08-12 00:26:21,CMP600RA  ,,
230810,2023-08-11 00:36:23,2023-08-11 00:36:23,CMP600RA  ,,
230809,2023-08-10 00:55:06,2023-08-10 00:55:06,CMP600RA  ,,
230808,2023-08-09 00:30:53,2023-08-09 00:30:53,CMP600RA  ,,
230807,2023-08-08 00:18:11,2023-08-08 00:18:11,CMP600RA  ,,
230806,2023-08-07 00:29:02,2023-08-07 00:29:02,CMP600RA  ,,
230805,2023-08-06 01:19:10,2023-08-06 01:19:10,CMP600RA  ,,
230804,2023-08-05 00:55:54,2023-08-05 00:55:54,CMP600RA  ,,
230803,2023-08-04 00:38:41,2023-08-04 00:38:41,CMP600RA  ,,
230802,2023-08-03 00:45:59,2023-08-03 00:45:59,CMP600RA  ,,
230801,2023-08-02 00:26:20,2023-08-02 00:26:20,CMP600RA  ,,
230731,2023-08-01 00:38:57,2023-08-01 00:38:57,CMP600RA  ,,
230730,2023-07-31 00:38:01,2023-07-31 00:38:02,CMP600RA  ,,
230729,2023-07-30 00:19:34,2023-07-30 00:19:35,CMP600RA  ,,
230728,2023-07-29 00:28:13,2023-07-29 00:28:14,CMP600RA  ,,
230727,2023-07-28 00:20:56,2023-07-28 00:20:56,CMP600RA  ,,
230726,2023-07-27 00:23:51,2023-07-27 00:23:51,CMP600RA  ,,
230725,2023-07-26 00:35:21,2023-07-26 00:35:21,CMP600RA  ,,
230724,2023-07-25 00:23:42,2023-07-25 00:23:43,CMP600RA  ,,
230723,2023-07-24 00:40:35,2023-07-24 00:40:35,CMP600RA  ,,
230722,2023-07-23 01:10:33,2023-07-23 01:10:33,CMP600RA  ,,
230721,2023-07-22 00:24:26,2023-07-22 00:24:26,CMP600RA  ,,
230720,2023-07-21 00:17:51,2023-07-21 00:17:51,CMP600RA  ,,
230719,2023-07-20 00:20:53,2023-07-20 00:20:53,CMP600RA  ,,
230718,2023-07-19 00:19:49,2023-07-19 00:19:49,CMP600RA  ,,
230717,2023-07-18 00:18:33,2023-07-18 00:18:33,CMP600RA  ,,
230716,2023-07-17 00:25:56,2023-07-17 00:25:56,CMP600RA  ,,
230715,2023-07-16 00:18:21,2023-07-16 00:18:21,CMP600RA  ,,
230714,2023-07-15 00:19:12,2023-07-15 00:19:12,CMP600RA  ,,
230713,2023-07-14 00:20:19,2023-07-14 00:20:19,CMP600RA  ,,
230712,2023-07-13 00:20:40,2023-07-13 00:20:40,CMP600RA  ,,
230711,2023-07-12 00:19:23,2023-07-12 00:19:23,CMP600RA  ,,
230710,2023-07-11 00:20:25,2023-07-11 00:20:25,CMP600RA  ,,
230709,2023-07-10 00:17:37,2023-07-10 00:17:37,CMP600RA  ,,
230708,2023-07-09 00:27:47,2023-07-09 00:27:47,CMP600RA  ,,
230707,2023-07-08 00:24:44,2023-07-08 00:24:44,CMP600RA  ,,
230706,2023-07-07 00:16:52,2023-07-07 00:16:52,CMP600RA  ,,
230705,2023-07-06 00:19:13,2023-07-06 00:19:13,CMP600RA  ,,
230704,2023-07-05 00:20:44,2023-07-05 00:20:44,CMP600RA  ,,
230703,2023-07-04 00:23:24,2023-07-04 00:23:24,CMP600RA  ,,
230702,2023-07-03 00:16:25,2023-07-03 00:16:25,CMP600RA  ,,
230701,2023-07-02 00:27:56,2023-07-02 00:27:56,CMP600RA  ,,
230630,2023-07-01 00:20:52,2023-07-01 00:20:52,CMP600RA  ,,
230629,2023-06-30 00:18:38,2023-06-30 00:18:38,CMP600RA  ,,
230628,2023-06-29 00:22:11,2023-06-29 00:22:11,CMP600RA  ,,
230627,2023-06-28 00:15:51,2023-06-28 00:15:51,CMP600RA  ,,
230626,2023-06-27 00:20:09,2023-06-27 00:20:09,CMP600RA  ,,
230625,2023-06-26 00:22:56,2023-06-26 00:22:56,CMP600RA  ,,
230624,2023-06-25 00:19:06,2023-06-25 00:19:06,CMP600RA  ,,
230623,2023-06-24 00:37:30,2023-06-24 00:37:30,CMP600RA  ,,
230622,2023-06-23 00:19:44,2023-06-23 00:19:44,CMP600RA  ,,
230621,2023-06-22 00:17:51,2023-06-22 00:17:51,CMP600RA  ,,
230620,2023-06-21 00:16:22,2023-06-21 00:16:23,CMP600RA  ,,
230619,2023-06-20 00:19:57,2023-06-20 00:19:57,CMP600RA  ,,
230618,2023-06-19 00:25:07,2023-06-19 00:25:08,CMP600RA  ,,
230617,2023-06-18 00:18:45,2023-06-18 00:18:45,CMP600RA  ,,
230616,2023-06-17 00:19:55,2023-06-17 00:19:55,CMP600RA  ,,
230615,2023-06-16 00:16:37,2023-06-16 00:16:37,CMP600RA  ,,
230614,2023-06-15 00:17:13,2023-06-15 00:17:13,CMP600RA  ,,
230613,2023-06-14 00:19:02,2023-06-14 00:19:02,CMP600RA  ,,
230612,2023-06-13 00:30:53,2023-06-13 00:30:53,CMP600RA  ,,
230611,2023-06-12 00:18:38,2023-06-12 00:18:38,CMP600RA  ,,
230610,2023-06-11 00:16:47,2023-06-11 00:16:47,CMP600RA  ,,
230609,2023-06-10 00:17:04,2023-06-10 00:17:04,CMP600RA  ,,
230608,2023-06-09 00:16:41,2023-06-09 00:16:41,CMP600RA  ,,
230607,2023-06-08 00:24:45,2023-06-08 00:24:46,CMP600RA  ,,
230606,2023-06-07 00:19:12,2023-06-07 00:19:12,CMP600RA  ,,
230605,2023-06-06 00:19:40,2023-06-06 00:19:40,CMP600RA  ,,
230604,2023-06-05 00:20:01,2023-06-05 00:20:01,CMP600RA  ,,
230603,2023-06-04 00:18:42,2023-06-04 00:18:42,CMP600RA  ,,
230602,2023-06-03 00:19:19,2023-06-03 00:19:19,CMP600RA  ,,
230601,2023-06-02 00:20:49,2023-06-02 00:20:49,CMP600RA  ,,
240219,2024-02-20 02:06:27,2024-02-20 02:06:40,CMP613C   ,,
240218,2024-02-19 02:58:22,2024-02-19 02:58:53,CMP613C   ,,
240217,2024-02-18 03:17:46,2024-02-18 03:18:32,CMP613C   ,,
240216,2024-02-17 02:32:33,2024-02-17 02:34:09,CMP613C   ,,
240215,2024-02-16 01:58:45,2024-02-16 01:59:45,CMP613C   ,,
240214,2024-02-15 01:33:43,2024-02-15 01:34:24,CMP613C   ,,
240213,2024-02-14 01:25:59,2024-02-14 01:26:27,CMP613C   ,,
240212,2024-02-13 01:30:01,2024-02-13 01:30:43,CMP613C   ,,
240211,2024-02-12 01:53:52,2024-02-12 01:54:59,CMP613C   ,,
240210,2024-02-11 01:47:06,2024-02-11 01:47:49,CMP613C   ,,
240209,2024-02-10 02:09:51,2024-02-10 02:10:38,CMP613C   ,,
240208,2024-02-09 01:30:09,2024-02-09 01:31:19,CMP613C   ,,
240207,2024-02-08 01:40:50,2024-02-08 01:42:04,CMP613C   ,,
240206,2024-02-07 01:53:25,2024-02-07 01:54:25,CMP613C   ,,
240205,2024-02-06 01:47:48,2024-02-06 01:49:14,CMP613C   ,,
240204,2024-02-05 02:10:59,2024-02-05 02:11:32,CMP613C   ,,
240203,2024-02-04 02:40:20,2024-02-04 02:41:26,CMP613C   ,,
240202,2024-02-03 01:39:16,2024-02-03 01:39:57,CMP613C   ,,
240201,2024-02-02 01:15:12,2024-02-02 01:15:33,CMP613C   ,,
240131,2024-02-01 02:06:21,2024-02-01 02:07:04,CMP613C   ,,
240130,2024-01-31 01:31:55,2024-01-31 01:32:30,CMP613C   ,,
240129,2024-01-30 01:10:38,2024-01-30 01:11:05,CMP613C   ,,
240128,2024-01-29 01:58:53,2024-01-29 01:59:43,CMP613C   ,,
240127,2024-01-28 01:27:28,2024-01-28 01:28:18,CMP613C   ,,
240126,2024-01-27 01:44:40,2024-01-27 01:45:10,CMP613C   ,,
240125,2024-01-26 01:16:40,2024-01-26 01:17:08,CMP613C   ,,
240124,2024-01-25 01:41:45,2024-01-25 01:42:51,CMP613C   ,,
240123,2024-01-24 01:42:34,2024-01-24 01:43:29,CMP613C   ,,
240122,2024-01-23 01:44:09,2024-01-23 01:44:49,CMP613C   ,,
240121,2024-01-22 01:18:51,2024-01-22 01:19:38,CMP613C   ,,
240120,2024-01-21 01:58:28,2024-01-21 01:58:58,CMP613C   ,,
240119,2024-01-20 02:12:01,2024-01-20 02:12:30,CMP613C   ,,
240118,2024-01-19 01:31:50,2024-01-19 01:32:22,CMP613C   ,,
240117,2024-01-18 01:11:17,2024-01-18 01:11:45,CMP613C   ,,
240116,2024-01-17 02:05:16,2024-01-17 02:06:33,CMP613C   ,,
240115,2024-01-16 01:14:39,2024-01-16 01:15:04,CMP613C   ,,
240114,2024-01-15 01:22:43,2024-01-15 01:23:29,CMP613C   ,,
240113,2024-01-14 01:16:43,2024-01-14 01:17:10,CMP613C   ,,
240112,2024-01-13 01:20:17,2024-01-13 01:20:58,CMP613C   ,,
240111,2024-01-12 01:39:15,2024-01-12 01:39:52,CMP613C   ,,
240110,2024-01-11 01:45:50,2024-01-11 01:46:53,CMP613C   ,,
240109,2024-01-10 01:12:20,2024-01-10 01:13:02,CMP613C   ,,
240108,2024-01-09 01:36:52,2024-01-09 01:37:25,CMP613C   ,,
240107,2024-01-08 01:36:34,2024-01-08 01:37:37,CMP613C   ,,
240106,2024-01-07 01:29:19,2024-01-07 01:30:26,CMP613C   ,,
240105,2024-01-06 01:12:42,2024-01-06 01:13:20,CMP613C   ,,
240104,2024-01-05 01:42:11,2024-01-05 01:43:29,CMP613C   ,,
240103,2024-01-04 01:49:58,2024-01-04 01:51:03,CMP613C   ,,
240102,2024-01-03 01:33:42,2024-01-03 01:34:21,CMP613C   ,,
240101,2024-01-02 01:32:48,2024-01-02 01:33:46,CMP613C   ,,
231231,2024-01-01 00:59:55,2024-01-01 01:00:25,CMP613C   ,,
231230,2023-12-31 01:41:22,2023-12-31 01:42:39,CMP613C   ,,
231229,2023-12-30 01:35:43,2023-12-30 01:36:33,CMP613C   ,,
231228,2023-12-29 01:43:10,2023-12-29 01:43:50,CMP613C   ,,
231227,2023-12-28 01:27:56,2023-12-28 01:28:46,CMP613C   ,,
231226,2023-12-27 01:40:26,2023-12-27 01:41:27,CMP613C   ,,
231225,2023-12-26 01:20:42,2023-12-26 01:21:22,CMP613C   ,,
231224,2023-12-25 01:40:35,2023-12-25 01:41:12,CMP613C   ,,
231223,2023-12-24 02:24:49,2023-12-24 02:25:12,CMP613C   ,,
231222,2023-12-23 01:27:19,2023-12-23 01:27:51,CMP613C   ,,
231221,2023-12-22 01:25:28,2023-12-22 01:26:10,CMP613C   ,,
231220,2023-12-21 01:22:53,2023-12-21 01:23:38,CMP613C   ,,
231219,2023-12-20 01:23:07,2023-12-20 01:23:35,CMP613C   ,,
231218,2023-12-19 01:41:03,2023-12-19 01:41:42,CMP613C   ,,
231217,2023-12-18 01:43:14,2023-12-18 01:44:07,CMP613C   ,,
231216,2023-12-17 01:30:07,2023-12-17 01:30:40,CMP613C   ,,
231215,2023-12-16 01:14:17,2023-12-16 01:14:46,CMP613C   ,,
231214,2023-12-15 01:23:09,2023-12-15 01:23:45,CMP613C   ,,
231213,2023-12-14 02:07:24,2023-12-14 02:08:13,CMP613C   ,,
231212,2023-12-13 01:28:37,2023-12-13 01:29:19,CMP613C   ,,
231211,2023-12-12 00:54:48,2023-12-12 00:55:09,CMP613C   ,,
231210,2023-12-11 01:16:40,2023-12-11 01:17:04,CMP613C   ,,
231209,2023-12-10 01:06:34,2023-12-10 01:07:02,CMP613C   ,,
231208,2023-12-09 01:46:12,2023-12-09 01:46:37,CMP613C   ,,
231207,2023-12-08 01:12:46,2023-12-08 01:13:31,CMP613C   ,,
231206,2023-12-07 01:40:25,2023-12-07 01:41:22,CMP613C   ,,
231205,2023-12-06 01:26:33,2023-12-06 01:26:58,CMP613C   ,,
231204,2023-12-05 01:17:41,2023-12-05 01:18:09,CMP613C   ,,
231203,2023-12-04 01:07:50,2023-12-04 01:08:15,CMP613C   ,,
231202,2023-12-03 01:10:53,2023-12-03 01:11:20,CMP613C   ,,
231201,2023-12-02 01:13:23,2023-12-02 01:13:51,CMP613C   ,,
231130,2023-12-01 01:28:31,2023-12-01 01:29:23,CMP613C   ,,
231129,2023-11-30 01:16:59,2023-11-30 01:17:29,CMP613C   ,,
231128,2023-11-29 01:00:50,2023-11-29 01:01:17,CMP613C   ,,
231127,2023-11-28 01:06:27,2023-11-28 01:06:51,CMP613C   ,,
231126,2023-11-27 01:17:57,2023-11-27 01:18:18,CMP613C   ,,
231125,2023-11-26 01:07:34,2023-11-26 01:07:53,CMP613C   ,,
231124,2023-11-25 01:06:00,2023-11-25 01:06:26,CMP613C   ,,
231123,2023-11-24 01:06:36,2023-11-24 01:06:55,CMP613C   ,,
231122,2023-11-23 00:54:21,2023-11-23 00:54:43,CMP613C   ,,
231121,2023-11-22 00:58:19,2023-11-22 00:58:42,CMP613C   ,,
231120,2023-11-21 01:02:02,2023-11-21 01:02:26,CMP613C   ,,
231119,2023-11-20 00:57:34,2023-11-20 00:57:55,CMP613C   ,,
231118,2023-11-19 01:12:42,2023-11-19 01:13:10,CMP613C   ,,
231117,2023-11-18 01:34:08,2023-11-18 01:34:48,CMP613C   ,,
231116,2023-11-17 00:53:02,2023-11-17 00:53:10,CMP613C   ,,
231115,2023-11-16 01:50:03,2023-11-16 01:50:46,CMP613C   ,,
231114,2023-11-15 01:08:00,2023-11-15 01:08:22,CMP613C   ,,
231113,2023-11-14 01:13:42,2023-11-14 01:14:05,CMP613C   ,,
231112,2023-11-13 02:08:06,2023-11-13 02:09:02,CMP613C   ,,
231111,2023-11-12 01:39:27,2023-11-12 01:40:15,CMP613C   ,,
231110,2023-11-11 00:54:55,2023-11-11 00:55:14,CMP613C   ,,
231109,2023-11-10 01:13:41,2023-11-10 01:14:04,CMP613C   ,,
231108,2023-11-09 01:14:37,2023-11-09 01:14:59,CMP613C   ,,
231107,2023-11-08 01:12:14,2023-11-08 01:12:43,CMP613C   ,,
231106,2023-11-07 01:42:55,2023-11-07 01:43:28,CMP613C   ,,
231105,2023-11-06 02:18:40,2023-11-06 02:19:13,CMP613C   ,,
231104,2023-11-05 01:04:50,2023-11-05 01:05:13,CMP613C   ,,
231103,2023-11-04 01:08:14,2023-11-04 01:08:39,CMP613C   ,,
231102,2023-11-03 01:37:59,2023-11-03 01:39:16,CMP613C   ,,
231101,2023-11-02 01:23:50,2023-11-02 01:24:21,CMP613C   ,,
231031,2023-11-01 01:04:41,2023-11-01 01:05:10,CMP613C   ,,
231030,2023-10-31 00:59:39,2023-10-31 01:00:05,CMP613C   ,,
231029,2023-10-30 00:52:06,2023-10-30 00:52:30,CMP613C   ,,
231028,2023-10-29 00:59:54,2023-10-29 01:00:19,CMP613C   ,,
231027,2023-10-28 01:07:22,2023-10-28 01:07:45,CMP613C   ,,
231026,2023-10-27 01:28:08,2023-10-27 01:28:42,CMP613C   ,,
231025,2023-10-26 01:27:19,2023-10-26 01:27:57,CMP613C   ,,
231024,2023-10-25 01:07:50,2023-10-25 01:08:22,CMP613C   ,,
231023,2023-10-24 01:06:42,2023-10-24 01:07:05,CMP613C   ,,
231022,2023-10-23 01:23:11,2023-10-23 01:23:35,CMP613C   ,,
231021,2023-10-22 02:03:27,2023-10-22 02:03:54,CMP613C   ,,
231020,2023-10-21 01:26:27,2023-10-21 01:26:52,CMP613C   ,,
231019,2023-10-20 01:25:21,2023-10-20 01:26:06,CMP613C   ,,
231018,2023-10-19 00:52:42,2023-10-19 00:53:27,CMP613C   ,,
231017,2023-10-18 01:11:21,2023-10-18 01:11:59,CMP613C   ,,
231016,2023-10-17 02:09:05,2023-10-17 02:09:31,CMP613C   ,,
231015,2023-10-16 00:53:23,2023-10-16 00:53:49,CMP613C   ,,
231014,2023-10-15 00:49:53,2023-10-15 00:50:16,CMP613C   ,,
231013,2023-10-14 02:18:40,2023-10-14 02:19:02,CMP613C   ,,
231012,2023-10-13 00:56:38,2023-10-13 00:57:07,CMP613C   ,,
231011,2023-10-12 01:48:41,2023-10-12 01:49:51,CMP613C   ,,
231010,2023-10-11 01:03:28,2023-10-11 01:03:52,CMP613C   ,,
231009,2023-10-10 00:39:38,2023-10-10 00:39:57,CMP613C   ,,
231008,2023-10-09 00:54:39,2023-10-09 00:55:04,CMP613C   ,,
231007,2023-10-08 01:09:38,2023-10-08 01:10:01,CMP613C   ,,
231006,2023-10-07 01:06:34,2023-10-07 01:06:58,CMP613C   ,,
231005,2023-10-06 01:06:54,2023-10-06 01:07:16,CMP613C   ,,
231004,2023-10-05 01:07:29,2023-10-05 01:07:53,CMP613C   ,,
231003,2023-10-04 01:30:20,2023-10-04 01:30:48,CMP613C   ,,
231002,2023-10-03 01:39:15,2023-10-03 01:39:44,CMP613C   ,,
231001,2023-10-02 01:29:54,2023-10-02 01:30:31,CMP613C   ,,
230930,2023-10-01 01:23:58,2023-10-01 01:24:38,CMP613C   ,,
230929,2023-09-30 01:25:45,2023-09-30 01:26:19,CMP613C   ,,
230928,2023-09-29 01:09:39,2023-09-29 01:10:04,CMP613C   ,,
230927,2023-09-28 01:15:40,2023-09-28 01:16:10,CMP613C   ,,
230926,2023-09-27 01:32:35,2023-09-27 01:34:07,CMP613C   ,,
230925,2023-09-26 01:11:47,2023-09-26 01:12:11,CMP613C   ,,
230924,2023-09-25 00:52:17,2023-09-25 00:52:48,CMP613C   ,,
230923,2023-09-24 01:01:03,2023-09-24 01:01:32,CMP613C   ,,
230922,2023-09-23 01:04:49,2023-09-23 01:05:16,CMP613C   ,,
230921,2023-09-22 01:06:18,2023-09-22 01:06:41,CMP613C   ,,
230920,2023-09-21 01:05:43,2023-09-21 01:06:17,CMP613C   ,,
230919,2023-09-20 00:56:51,2023-09-20 00:57:17,CMP613C   ,,
230918,2023-09-19 01:26:14,2023-09-19 01:27:08,CMP613C   ,,
230917,2023-09-18 01:00:32,2023-09-18 01:01:01,CMP613C   ,,
230916,2023-09-17 01:16:11,2023-09-17 01:17:05,CMP613C   ,,
230915,2023-09-16 00:57:26,2023-09-16 00:57:53,CMP613C   ,,
230914,2023-09-15 00:53:13,2023-09-15 00:53:45,CMP613C   ,,
230913,2023-09-14 00:51:32,2023-09-14 00:51:57,CMP613C   ,,
230912,2023-09-13 00:53:26,2023-09-13 00:53:48,CMP613C   ,,
230911,2023-09-12 01:08:36,2023-09-12 01:09:08,CMP613C   ,,
230910,2023-09-11 02:02:32,2023-09-11 02:03:48,CMP613C   ,,
230909,2023-09-10 01:11:58,2023-09-10 01:12:25,CMP613C   ,,
230908,2023-09-09 00:51:24,2023-09-09 00:51:54,CMP613C   ,,
230907,2023-09-08 01:10:11,2023-09-08 01:10:43,CMP613C   ,,
230906,2023-09-07 01:00:57,2023-09-07 01:01:28,CMP613C   ,,
230905,2023-09-06 01:13:11,2023-09-06 01:13:37,CMP613C   ,,
230904,2023-09-05 01:04:00,2023-09-05 01:04:29,CMP613C   ,,
230903,2023-09-04 01:19:14,2023-09-04 01:19:49,CMP613C   ,,
230902,2023-09-03 01:21:05,2023-09-03 01:21:41,CMP613C   ,,
230901,2023-09-02 01:26:52,2023-09-02 01:27:54,CMP613C   ,,
230831,2023-09-01 01:06:36,2023-09-01 01:07:07,CMP613C   ,,
230830,2023-08-31 01:06:51,2023-08-31 01:07:16,CMP613C   ,,
230829,2023-08-30 01:23:45,2023-08-30 01:24:28,CMP613C   ,,
230828,2023-08-29 01:22:03,2023-08-29 01:22:35,CMP613C   ,,
230827,2023-08-28 01:20:46,2023-08-28 01:21:39,CMP613C   ,,
230826,2023-08-27 01:18:00,2023-08-27 01:18:48,CMP613C   ,,
230825,2023-08-26 00:51:57,2023-08-26 00:52:29,CMP613C   ,,
230824,2023-08-25 01:05:38,2023-08-25 01:06:08,CMP613C   ,,
230823,2023-08-24 01:40:01,2023-08-24 01:42:07,CMP613C   ,,
230822,2023-08-23 00:39:48,2023-08-23 00:39:58,CMP613C   ,,
230821,2023-08-22 00:57:25,2023-08-22 00:57:58,CMP613C   ,,
230820,2023-08-21 00:48:20,2023-08-21 00:48:52,CMP613C   ,,
230819,2023-08-20 01:16:16,2023-08-20 01:16:50,CMP613C   ,,
230818,2023-08-19 01:02:14,2023-08-19 01:02:50,CMP613C   ,,
230817,2023-08-18 01:00:38,2023-08-18 01:01:09,CMP613C   ,,
230816,2023-08-17 01:01:19,2023-08-17 01:01:50,CMP613C   ,,
230815,2023-08-16 01:17:54,2023-08-16 01:18:33,CMP613C   ,,
230814,2023-08-15 01:02:33,2023-08-15 01:02:56,CMP613C   ,,
230813,2023-08-14 00:51:37,2023-08-14 00:52:07,CMP613C   ,,
230812,2023-08-13 01:47:02,2023-08-13 01:47:39,CMP613C   ,,
230811,2023-08-12 00:53:41,2023-08-12 00:54:06,CMP613C   ,,
230810,2023-08-11 01:11:46,2023-08-11 01:12:18,CMP613C   ,,
230809,2023-08-10 01:53:41,2023-08-10 01:55:31,CMP613C   ,,
230808,2023-08-09 01:00:23,2023-08-09 01:00:48,CMP613C   ,,
230807,2023-08-08 00:44:57,2023-08-08 00:45:20,CMP613C   ,,
230806,2023-08-07 00:53:10,2023-08-07 00:53:36,CMP613C   ,,
230805,2023-08-06 01:49:31,2023-08-06 01:50:09,CMP613C   ,,
230804,2023-08-05 01:29:15,2023-08-05 01:30:09,CMP613C   ,,
230803,2023-08-04 01:14:58,2023-08-04 01:15:20,CMP613C   ,,
230802,2023-08-03 01:17:04,2023-08-03 01:17:43,CMP613C   ,,
230801,2023-08-02 00:55:29,2023-08-02 00:55:48,CMP613C   ,,
230731,2023-08-01 01:12:28,2023-08-01 01:13:03,CMP613C   ,,
230730,2023-07-31 01:00:59,2023-07-31 01:01:20,CMP613C   ,,
230729,2023-07-30 00:47:55,2023-07-30 00:48:17,CMP613C   ,,
230728,2023-07-29 00:52:02,2023-07-29 00:52:27,CMP613C   ,,
230727,2023-07-28 00:53:28,2023-07-28 00:53:54,CMP613C   ,,
230726,2023-07-27 00:57:42,2023-07-27 00:58:06,CMP613C   ,,
230725,2023-07-26 01:02:41,2023-07-26 01:03:03,CMP613C   ,,
230724,2023-07-25 00:57:44,2023-07-25 00:58:08,CMP613C   ,,
230723,2023-07-24 01:04:33,2023-07-24 01:04:59,CMP613C   ,,
230722,2023-07-23 01:44:54,2023-07-23 01:45:41,CMP613C   ,,
230721,2023-07-22 00:40:47,2023-07-22 00:40:55,CMP613C   ,,
230720,2023-07-21 00:41:49,2023-07-21 00:42:11,CMP613C   ,,
230719,2023-07-20 00:48:43,2023-07-20 00:49:05,CMP613C   ,,
230718,2023-07-19 00:40:56,2023-07-19 00:41:18,CMP613C   ,,
230717,2023-07-18 00:43:22,2023-07-18 00:43:43,CMP613C   ,,
230716,2023-07-17 00:57:27,2023-07-17 00:57:52,CMP613C   ,,
230715,2023-07-16 00:40:44,2023-07-16 00:41:08,CMP613C   ,,
230714,2023-07-15 00:41:35,2023-07-15 00:42:01,CMP613C   ,,
230713,2023-07-14 00:41:06,2023-07-14 00:41:29,CMP613C   ,,
230712,2023-07-13 00:47:34,2023-07-13 00:47:56,CMP613C   ,,
230711,2023-07-12 00:46:28,2023-07-12 00:46:55,CMP613C   ,,
230710,2023-07-11 00:45:39,2023-07-11 00:46:06,CMP613C   ,,
230709,2023-07-10 00:44:21,2023-07-10 00:44:48,CMP613C   ,,
230708,2023-07-09 01:07:00,2023-07-09 01:07:27,CMP613C   ,,
230707,2023-07-08 00:52:39,2023-07-08 00:52:59,CMP613C   ,,
230706,2023-07-07 00:40:35,2023-07-07 00:40:51,CMP613C   ,,
230705,2023-07-06 00:44:26,2023-07-06 00:44:47,CMP613C   ,,
230704,2023-07-05 00:58:17,2023-07-05 00:58:40,CMP613C   ,,
230703,2023-07-04 00:49:53,2023-07-04 00:50:15,CMP613C   ,,
230702,2023-07-03 00:42:49,2023-07-03 00:43:13,CMP613C   ,,
230701,2023-07-02 00:51:39,2023-07-02 00:52:06,CMP613C   ,,
230630,2023-07-01 00:45:06,2023-07-01 00:45:31,CMP613C   ,,
230629,2023-06-30 00:47:07,2023-06-30 00:47:28,CMP613C   ,,
230628,2023-06-29 00:45:14,2023-06-29 00:45:36,CMP613C   ,,
230627,2023-06-28 00:36:53,2023-06-28 00:37:16,CMP613C   ,,
230626,2023-06-27 00:53:30,2023-06-27 00:53:53,CMP613C   ,,
230625,2023-06-26 00:49:05,2023-06-26 00:49:31,CMP613C   ,,
230624,2023-06-25 00:41:08,2023-06-25 00:41:29,CMP613C   ,,
230623,2023-06-24 01:08:36,2023-06-24 01:08:57,CMP613C   ,,
230622,2023-06-23 00:42:52,2023-06-23 00:43:15,CMP613C   ,,
230621,2023-06-22 00:44:50,2023-06-22 00:45:12,CMP613C   ,,
230620,2023-06-21 00:41:31,2023-06-21 00:41:51,CMP613C   ,,
230619,2023-06-20 00:43:50,2023-06-20 00:44:17,CMP613C   ,,
230618,2023-06-19 00:40:43,2023-06-19 00:41:00,CMP613C   ,,
230617,2023-06-18 00:37:12,2023-06-18 00:37:37,CMP613C   ,,
230616,2023-06-17 00:47:35,2023-06-17 00:47:54,CMP613C   ,,
230615,2023-06-16 00:37:44,2023-06-16 00:38:06,CMP613C   ,,
230614,2023-06-15 00:42:52,2023-06-15 00:43:14,CMP613C   ,,
230613,2023-06-14 00:41:09,2023-06-14 00:41:27,CMP613C   ,,
230612,2023-06-13 00:55:41,2023-06-13 00:56:07,CMP613C   ,,
230611,2023-06-12 00:39:51,2023-06-12 00:40:12,CMP613C   ,,
230610,2023-06-11 00:36:54,2023-06-11 00:37:15,CMP613C   ,,
